kind,id,namespace,gated_namespace,removed,source,detail
item,minecraft:stonecutter,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:soul_torch,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:nether_gold_ore,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:bone_block,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:raw_iron,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,cloudboots:golden_feather,cloudboots,false,false,MANIFEST_DEFAULT,no manifest entry - defaulting to allowed
item,minecraft:eye_armor_trim_smithing_template,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:black_concrete,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:melon,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:iron_nugget,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:birch_fence,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:cracked_deepslate_tiles,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:red_nether_brick_slab,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:deepslate_gold_ore,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:tall_grass,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:warped_fence_gate,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:cooked_rabbit,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:ravager_spawn_egg,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:cornflower,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:red_mushroom,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:red_mushroom_block,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:nether_wart_block,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:bamboo_fence_gate,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:snort_pottery_sherd,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:green_concrete,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:magenta_banner,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:cobblestone_wall,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:magenta_wool,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:lime_stained_glass_pane,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:gray_dye,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:mangrove_fence_gate,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:mule_spawn_egg,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:warped_pressure_plate,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:waxed_cut_copper_slab,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:coal_block,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:raw_copper,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:rabbit,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:large_fern,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:black_wool,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:mangrove_button,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:slime_ball,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:horse_spawn_egg,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:spruce_fence_gate,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:leather_chestplate,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:spruce_sapling,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:yellow_bed,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:piglin_brute_spawn_egg,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:music_disc_stal,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:iron_block,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:brewer_pottery_sherd,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:beehive,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:spruce_sign,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:dead_tube_coral_fan,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:dark_oak_door,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:cooked_porkchop,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:honeycomb,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:blackstone,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:lapis_ore,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:gravel,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:big_dripleaf,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:music_disc_far,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:writable_book,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:birch_wood,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:leather_helmet,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:tropical_fish_spawn_egg,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:glow_item_frame,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:birch_sapling,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:light_blue_bed,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:bamboo_mosaic,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:oak_wood,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:scaffolding,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:crimson_fungus,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:emerald_block,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:golden_apple,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:chiseled_nether_bricks,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:diamond_pickaxe,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:flower_pot,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:acacia_button,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:magenta_stained_glass_pane,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:copper_block,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:amethyst_cluster,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:nether_brick_stairs,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:sheep_spawn_egg,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:purple_candle,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:brain_coral_fan,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:lilac,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:purple_wool,minecraft,true,false,MANIFEST_DEFAULT,"manifest.json (keep, UNVERIFIED)"
item,minecraft:recovery_compass,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
item,minecraft:shulker_spawn_egg,minecraft,true,true,MANIFEST_DEFAULT,"manifest.json (remove, UNVERIFIED)"
